,colour,onset,event,timestamp,confidence,id,diameter,diameter_3d,orig_idx,diameter_3d_pc,diameter_pc
0,blue,-1.0,2.0,584442.4834296666,0.7608551259925211,0.0,55.568994447268686,4.780202929222589,20774.0,12.406991944496292,12.433293603807238
1,blue,-0.9833333333333333,2.0,584442.4914336667,0.4964472111985747,0.0,42.96705968912183,3.6912639848651083,20775.0,-14.842163016464424,-14.570051599827991
2,blue,-0.9666666666666667,2.0,584442.4977003332,0.7757817534011356,0.0,50.87610993947644,4.4277181323386605,20776.0,3.550037890669863,2.3438646731810615
3,blue,-0.95,2.0,584442.506742,0.4952522645566111,0.0,42.82658991551491,3.679349586075102,20777.0,-15.09271365145255,-14.825537752306795
4,blue,-0.9333333333333333,2.0,584442.5151673333,0.3335846779177413,0.0,28.73628389443331,2.4429839639611006,20778.0,-37.76028114937525,-37.17435453017914
5,blue,-0.9166666666666666,2.0,584442.52317,0.48822352151857595,0.0,42.90662525786018,3.6867862389953654,20779.0,-14.97176313067476,-14.714007987557258
6,blue,-0.9,2.0,584442.5302706667,0.505925098925888,0.0,42.95161779484925,3.6902035418286485,20780.0,-14.875035986921318,-14.606539235953926
7,blue,-0.8833333333333333,2.0,584442.537795,0.51793346370064,0.0,42.954163223632555,3.6909246946731304,20781.0,-14.882880456941152,-14.628009035690807
8,blue,-0.8666666666666667,2.0,584442.545662,0.515169028959581,0.0,42.91988859184744,3.687991558111799,20782.0,-14.9296256222558,-14.677151540800537
9,blue,-0.85,2.0,584442.5538796667,0.5241561501767941,0.0,48.53441585884675,4.176365621664773,20783.0,-2.7465346108380544,-2.6798832444429856
10,blue,-0.8333333333333334,2.0,584442.5618850001,0.5952677917738114,0.0,47.89709433671815,4.12127721254433,20784.0,-4.12837522466739,-4.05010364740244
11,blue,-0.8166666666666667,2.0,584442.569654,0.6545071977010196,0.0,48.52389741542333,4.17533538000095,20785.0,-2.7553439567469717,-2.6886025761139343
12,blue,-0.8,2.0,584442.578088,0.6819803968625721,0.0,47.97473815743134,4.129178270893431,20786.0,-3.899271126130228,-3.853282640190519
13,blue,-0.7833333333333333,2.0,584442.5863093333,0.6767216020587962,0.0,48.06613617416952,4.136348267941793,20787.0,-3.7608702545407766,-3.6949970113189607
14,blue,-0.7666666666666667,2.0,584442.5943123334,0.41280789958021336,0.0,34.84431615032361,2.9706670991155413,20788.0,-25.124101920844833,-24.65001904789679
15,blue,-0.75,2.0,584442.603592,0.6205351893619,0.0,47.424301847886,4.077681474386297,20789.0,-5.266854891671677,-5.097205825348553
16,blue,-0.7333333333333333,2.0,584442.6112443333,0.5016062609042864,0.0,42.488850360204914,3.6403877309987904,20790.0,-21.536561194319003,-21.04472732626795
17,blue,-0.7166666666666667,2.0,584442.617901,0.3285697248028137,0.0,27.095358811179125,2.308572685870119,20791.0,-54.80329544898393,-53.971447610887175
18,blue,-0.7,2.0,584442.6263626666,0.3324900723143942,0.0,26.81110217588703,2.283482654325288,20792.0,-55.43060497858402,-54.580157982297635
19,blue,-0.6833333333333333,2.0,584442.6341523334,0.3366057062088062,0.0,26.76553614601257,2.2805421441655467,20793.0,-55.5267107283789,-54.698288138449065
20,blue,-0.6666666666666666,2.0,584442.6416580001,0.49903674091318556,0.0,42.63199341301632,3.654461258293234,20794.0,-21.208976955255427,-20.7610424855853
21,blue,-0.65,2.0,584442.6500316667,0.7528237922017924,0.0,50.66576888442316,4.375494748227823,20795.0,-1.0623323904907214,-1.4877896793484784
22,blue,-0.6333333333333333,2.0,584442.658508,0.4934511653330705,0.0,42.58873047183382,3.6512281211084954,20796.0,-21.243793919343815,-20.810526452417644
23,blue,-0.6166666666666667,2.0,584442.6666126667,0.4967703352013686,0.0,42.729627238163175,3.6634589181791726,20797.0,-20.958229967899854,-20.530378908240372
24,blue,-0.6,2.0,584442.6740716667,0.5056850594800836,0.0,42.698788719960895,3.6611138224546855,20798.0,-21.02869628292864,-20.605153914600695
25,blue,-0.5833333333333334,2.0,584442.681624,0.49264392926703415,0.0,42.64031208130918,3.6560280257945497,20799.0,-21.122438501004982,-20.699023192067926
26,blue,-0.5666666666666667,2.0,584442.6913076667,0.4883914319406835,0.0,42.65566531612802,3.6573719922828545,20800.0,-21.119489651248255,-20.694744669042283
27,blue,-0.55,2.0,584442.6990106666,0.502783966319977,0.0,42.652671576186066,3.6569817669429043,20801.0,-21.144336584588096,-20.715944335059405
28,blue,-0.5333333333333333,2.0,584442.7073136667,0.5153257803843047,0.0,42.63654435126661,3.6559813136097112,20802.0,-21.159863158020816,-20.74015049862987
29,blue,-0.5166666666666667,2.0,584442.7150006667,0.5086197250271671,0.0,42.61919462314032,3.6543069397263346,20803.0,-21.202496935101856,-20.777524678443616
30,blue,-0.5,2.0,584442.722923,0.49543600346873723,0.0,42.74319429871909,3.665911377119689,20804.0,-20.950618373834093,-20.546096728307873
31,blue,-0.48333333333333334,2.0,584442.7308886666,0.5667390419199847,0.0,47.67938175580533,4.091841397617224,20805.0,4.44329301477818,4.34184373813049
32,blue,-0.4666666666666667,2.0,584442.7397329999,0.7465804140715914,0.0,63.81094685696839,5.503818194315246,20806.0,30.268703595415104,29.862362426294425
33,blue,-0.45,2.0,584442.7480353332,0.7499006937878416,0.0,63.94656182738777,5.516727875728486,20807.0,30.661113243065074,30.2195837093939
34,blue,-0.43333333333333335,2.0,584442.755849,0.4926591447503976,0.0,42.86786889599404,3.6772337471053205,20808.0,-20.701675078392647,-20.310575767019113
35,blue,-0.4166666666666667,2.0,584442.7646076666,0.5054054501905964,0.0,42.82095884454043,3.6733714034630043,20809.0,-20.79599031918252,-20.408242952180316
36,blue,-0.4,2.0,584442.773524,0.48848617116066556,0.0,42.85913103773989,3.6768844455639687,20810.0,-20.721037044748204,-20.338357055497674
37,blue,-0.38333333333333336,2.0,584442.7811579999,0.7198501009364996,0.0,63.942733201030485,5.516743622517019,20811.0,30.603343001516933,30.152858871886153
38,blue,-0.36666666666666664,2.0,584442.7876933332,0.7395513199890605,0.0,63.942464421378645,5.517839466598457,20812.0,30.614590291943756,30.13565908916581
39,blue,-0.35,2.0,584442.7952463333,0.4927379644032386,0.0,42.88997577639433,3.679345832991237,20813.0,-20.66186232860435,-20.273903742161423
40,blue,-0.3333333333333333,2.0,584442.802983,0.739106376193388,0.0,63.91136957823037,5.515714470485825,20814.0,30.6036402294738,30.110583464298532
41,blue,-0.31666666666666665,2.0,584442.8115103333,0.7474932687294201,0.0,63.985745049825574,5.522348905082147,20815.0,30.76762931966856,30.267304257657557
42,blue,-0.3,2.0,584442.8189046667,0.7637243716743335,0.0,63.90470102545976,5.515205529684653,20816.0,30.555523815124065,30.05882561237387
43,blue,-0.2833333333333333,2.0,584442.8274519999,0.7534428119611376,0.0,64.02268071733188,5.525346404113434,20817.0,30.810776438745936,30.31474777402885
44,blue,-0.26666666666666666,2.0,584442.8355156666,0.729461730928986,0.0,64.08218836006864,5.530664743896236,20818.0,31.00509046051778,30.501525240583288
