event,onset,timestamp,confidence,id,diameter,diameter_3d,orig_idx,diameter_3d_pc,diameter_pc,colour
0,-1.0,163280.46133199998,0.8925280570983887,1,61.66169619162866,6.019362673279385,38,0.069438934934829,0.02727338745383001,blue
0,-0.9833333333333333,163280.481839,0.8987088203430176,1,62.16230176293791,6.07090010801241,39,0.926227677831748,0.8393530646818803,blue
0,-0.9666666666666667,163280.502625,0.906977117061615,1,61.9644821242961,6.052377777082398,40,0.6183015127974478,0.5184511061250285,blue
0,-0.95,163280.51821299997,0.9028311967849731,1,61.92891810768142,6.050215207377077,41,0.5823496772269232,0.46075934880429603,blue
0,-0.9333333333333333,163280.53827299998,0.8779715895652771,1,61.90317929830015,6.047780325195667,42,0.5418707582795834,0.41900599004740524,blue
0,-0.9166666666666666,163280.55773399997,0.8954685926437378,1,61.99915592214854,6.057026278347868,43,0.6955809423272452,0.5746987553364447,blue
0,-0.9,163280.582138,0.8880734443664551,1,62.09856003367795,6.067014902748779,44,0.8616377316893686,0.7359515727887622,blue
0,-0.8833333333333333,163280.610046,0.8851615190505981,1,62.27671625498395,6.084934806787503,45,1.1595487964077833,1.0249556410335092,blue
0,-0.8666666666666667,163280.63981899997,0.889029860496521,1,61.9717358348021,6.052033200135947,46,0.612573062200128,0.530218036467045,blue
0,-0.85,163280.66083799998,0.9281904101371764,1,62.08044248546689,6.062073880503576,47,0.7794952606869909,0.7065613830932627,blue
0,-0.8333333333333334,163280.681987,0.8778557181358337,1,62.01538631905943,6.054536556184991,48,0.6541903311502617,0.601027618297767,blue
0,-0.8166666666666667,163280.70540399998,0.9222684502601624,1,61.9899071216761,6.052155033000202,49,0.6145984836660734,0.5596954007338173,blue
0,-0.8,163280.72302799998,0.8899217247962952,1,61.90201000979484,6.042776465523385,50,0.458683640790003,0.4171091764951784,blue
0,-0.7833333333333333,163280.74580499998,0.8912813663482666,1,61.64849681227473,6.016541594836076,51,0.02253966131795515,0.005861424943476301,blue
0,-0.7666666666666667,163280.761152,0.8778218030929565,1,62.02689394556074,6.054626141110496,52,0.6556796438431212,0.6196952283892943,blue
0,-0.75,163280.777595,0.859605073928833,1,61.72044629309756,6.022916671993954,53,0.12852270786003483,0.1225774874725305,blue
0,-0.7333333333333333,163280.802962,0.892781674861908,1,61.6859295349608,6.0190957803074046,54,0.06500194859402342,0.06658458724702054,blue
0,-0.7166666666666667,163280.82238899998,0.8793176412582397,1,61.95233712383281,6.046642429050474,55,0.5229537009437069,0.4987495514052753,blue
0,-0.7,163280.841818,0.8992905616760254,1,61.73458518275559,6.023426821544853,56,0.13700373518839015,0.14551351856748607,blue
0,-0.6833333333333333,163280.85523299998,0.8929279446601868,1,61.756847528104046,6.025887682739166,57,0.17791454458433442,0.1816273759854825,blue
0,-0.6666666666666666,163280.873867,0.8740378618240356,1,61.744211867078725,6.02566591031965,58,0.17422766894703567,0.16112987432930215,blue
0,-0.65,163280.90112599998,0.8842858076095581,1,61.51221417265193,6.001357413923223,59,-0.22989112697476832,-0.21521554331165316,blue
0,-0.6333333333333333,163280.92445,0.901615560054779,1,61.594860742564286,6.010260195407596,60,-0.08188603134292594,-0.08114672014034596,blue
0,-0.6166666666666667,163280.94378399997,0.902942717075348,1,61.70804811370374,6.021754606643486,61,0.10920384738610789,0.1024652272473503,blue
0,-0.6,163280.97264499997,0.899314284324646,1,61.74155876506833,6.024342460906788,62,0.1522258645381136,0.15682602645437083,blue
0,-0.5833333333333334,163280.99212699998,0.8922111988067627,1,61.879559188427976,6.038080831178295,63,0.3806206431170578,0.38068957428933903,blue
0,-0.5666666666666667,163281.00955199997,0.9256786704063416,1,61.41583311107664,5.9893970267253245,64,-0.42872766521018235,-0.37156438531567026,blue
0,-0.55,163281.02982,0.8780533671379089,1,61.5046569377653,6.000072163795649,65,-0.2512578839120594,-0.2274748492786638,blue
0,-0.5333333333333333,163281.050061,0.9072101712226868,1,61.5153902208036,6.001276580013295,66,-0.231234957618065,-0.2100633750065195,blue
0,-0.5166666666666667,163281.073292,0.8840979933738708,1,61.59701396108893,6.010024352229651,67,-0.08580682757577396,-0.07765378057931205,blue
0,-0.5,163281.09616,0.8799611926078796,1,61.41669701835056,5.9907506698522175,68,-0.4062239026727199,-0.3701629595618039,blue
0,-0.48333333333333334,163281.11586299998,0.8975136876106262,1,61.83587563139606,6.034637391524937,69,0.32337486929994164,0.30982634198075676,blue
0,-0.4666666666666667,163281.136871,0.909322202205658,1,61.375257481700615,5.986404503588972,70,-0.47847713662581004,-0.4373859540226066,blue
0,-0.45,163281.163912,0.9087108969688416,1,61.37178533957338,5.986265911112736,71,-0.48078117977627954,-0.4430184443894314,blue
0,-0.43333333333333335,163281.18582299998,0.8858410120010376,1,61.50414899738498,6.000047093725232,72,-0.2516746635641387,-0.22829882744379582,blue
0,-0.4166666666666667,163281.21458499998,0.8662496209144592,1,61.3469308294047,5.984508299974664,73,-0.5100007450358102,-0.48333729769873823,blue
0,-0.4,163281.24322399998,0.8968735337257385,1,61.42160184740597,5.992035827656253,74,-0.3848586805764387,-0.36220637213159046,blue
0,-0.38333333333333336,163281.269473,0.9143781065940856,1,61.42052391763252,5.991695615847558,75,-0.39051456254651784,-0.36395498403817284,blue
0,-0.36666666666666664,163281.289157,0.9331856369972228,1,61.32458371333637,5.981563732565492,76,-0.5589529721295339,-0.5195886697246022,blue
0,-0.35,163281.3215,0.918263852596283,1,61.50698609002473,6.001547268955473,77,-0.22673486482751581,-0.2236965109551292,blue
