timestamp,id,topic,method,norm_pos,diameter,confidence,sphere,projected_sphere,circle_3d,diameter_3d,ellipse,location,model_confidence,theta,phi
774705.410321,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2208185476422546, 0.7091651363304714]",48.998196362130905,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.598171459506031, -3.138066434046313, 22.698745724528635], 'normal': [-0.5642570143531677, -0.23351967722688732, -0.7918854602157432], 'radius': 1.6400218325524083}",3.2800436651048166,"{'center': [42.39716114731288, 55.84029382454948], 'axes': [36.54821269662369, 48.998196362130905], 'angle': 24.70562155997108}","[42.39716114731288, 55.84029382454948]",1.0,1.8064922015151523,-2.189894731949824
774705.428618,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2209783231856348, 0.7084635015582526]",48.89407507759969,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.599767274467726, -3.114727318476942, 22.693035562747333], 'normal': [-0.5644105717194529, -0.23127386978411665, -0.7924349207893352], 'radius': 1.636384447339017}",3.272768894678034,"{'center': [42.42783805164188, 55.975007700815524], 'axes': [36.50532222724597, 48.89407507759969], 'angle': 24.53192423928914}","[42.42783805164188, 55.975007700815524]",1.0,1.8041831747999277,-2.1896955363223336
774705.4456699999,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2207344159039887, 0.7081326686563014]",49.0168021928694,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.615828117415551, -3.1100986571644516, 22.70314715879904], 'normal': [-0.565956027052676, -0.2308284766416576, -0.7914619320056034], 'radius': 1.6403512918128276}",3.280702583625655,"{'center': [42.38100785356583, 56.03852761799012], 'axes': [36.55370261883309, 49.0168021928694], 'angle': 24.439412382698805}","[42.38100785356583, 56.03852761799012]",1.0,1.8037253948598007,-2.191569411557673
774705.464738,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22041012521569536, 0.7079498927089567]",48.97861987864753,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.63286546582201, -3.0980550656693655, 22.711848743972467], 'normal': [-0.5675954466674671, -0.229669581509708, -0.7906246215818946], 'radius': 1.638999631317911}",3.277999262635822,"{'center': [42.31874404141351, 56.07362059988032], 'axes': [36.487599102111396, 48.97861987864753], 'angle': 24.29905014943111}","[42.31874404141351, 56.07362059988032]",1.0,1.8025345024414832,-2.193440000963534
774705.480934,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2203461407086259, 0.707864858960124]",49.019766619131595,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.643879190137203, -3.0879314031025107, 22.71682987307469], 'normal': [-0.5686552427838266, -0.22869543162501488, -0.790145312210555], 'radius': 1.6402744511297782}",3.2805489022595564,"{'center': [42.30645901605617, 56.089947079656184], 'axes': [36.49826360831996, 49.019766619131595], 'angle': 24.196662325416852}","[42.30645901605617, 56.089947079656184]",1.0,1.8015337150204531,-2.194611488168121
774705.49952,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22053241586826763, 0.7073804525913677]",48.69920830734804,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.640161211615452, -3.0747844233042363, 22.710362823370026], 'normal': [-0.5682974801337642, -0.2274303629040875, -0.7907676043585302], 'radius': 1.629418434203407}",3.258836868406814,"{'center': [42.342223846707384, 56.1829531024574], 'axes': [36.29654822703318, 48.69920830734804], 'angle': 24.11167231159017}","[42.342223846707384, 56.1829531024574]",1.0,1.8002344046930197,-2.1939400081711886
774705.514269,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22038217343313893, 0.7071696309661255]",48.56334165406955,0.9830562472343445,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.622371532565176, -3.0633137485189463, 22.69432186175951], 'normal': [-0.5665856674690186, -0.22632659670824187, -0.7923111466091788], 'radius': 1.6252406263155836}",3.2504812526311673,"{'center': [42.313377299162674, 56.223430854503896], 'axes': [36.262546665297585, 48.56334165406955], 'angle': 24.082009504271497}","[42.313377299162674, 56.223430854503896]",1.0,1.799101084933765,-2.1915881067401792
774705.5330919999,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.21924657717201823, 0.7072932091785242]",48.90412154820101,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.63961996715686, -3.0669578488348748, 22.707727038813978], 'normal': [-0.5682453988614533, -0.22667725042463446, -0.7910212328456901], 'radius': 1.6370819238664218}",3.2741638477328436,"{'center': [42.0953428170275, 56.199703837723355], 'axes': [36.440837779812504, 48.90412154820101], 'angle': 24.039027103856853}","[42.0953428170275, 56.199703837723355]",1.0,1.7994610950570034,-2.1937446143018255
774705.551547,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2192350838413312, 0.707936971022771]",48.74854504473192,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.642493673437006, -3.0717186807174164, 22.71115829553758], 'normal': [-0.568521921377189, -0.22713536168612644, -0.7906910600135186], 'radius': 1.6319054280962595}",3.263810856192519,"{'center': [42.09313609753559, 56.07610156362799], 'axes': [36.30640864460888, 48.74854504473192], 'angle': 24.079581704768117}","[42.09313609753559, 56.07610156362799]",1.0,1.7999314754470102,-2.1941730261264887
774705.568015,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.21928882647878808, 0.7073794314584434]",48.64562947358402,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.639632977132695, -3.046156116719029, 22.701803835347654], 'normal': [-0.5682466507469618, -0.22467560281851873, -0.7915911933649815], 'radius': 1.6284771524267305}",3.256954304853461,"{'center': [42.10345468392731, 56.18314915997885], 'axes': [36.27685341858481, 48.64562947358402], 'angle': 23.906734416342985}","[42.10345468392731, 56.18314915997885]",1.0,1.797406441743049,-2.1934043996632964
774705.586476,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.21934717157558123, 0.7076349067859388]",48.75249202278226,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.634888297951072, -3.0393955991422024, 22.696484892665183], 'normal': [-0.5677900937798404, -0.22402507171137845, -0.7921030088632361], 'radius': 1.6321993351783792}",3.2643986703567585,"{'center': [42.114656942511594, 56.13409789709976], 'axes': [36.37728062694068, 48.75249202278226], 'angle': 23.885091545492457}","[42.114656942511594, 56.13409789709976]",1.0,1.7967388938626538,-2.1927175861808035
774705.604869,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.21880865853453899, 0.7076455050684467]",48.676153540538074,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.644859612206014, -3.044395220055134, 22.70505849575017], 'normal': [-0.5687495839413845, -0.22450616045803296, -0.7912780135217292], 'radius': 1.6297541552284387}",3.2595083104568774,"{'center': [42.01126243863148, 56.13206302685822], 'axes': [36.27707543091541, 48.676153540538074], 'angle': 23.879529322484288}","[42.01126243863148, 56.13206302685822]",1.0,1.797232557178934,-2.1940110823061016
774705.6220559999,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2185806109044166, 0.7074895116278284]",48.75219107833956,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.645445016697135, -3.044216326034433, 22.705428543144595], 'normal': [-0.5688059145148068, -0.22448894637286487, -0.7912424056945984], 'radius': 1.632406326498343}",3.264812652996686,"{'center': [41.96747729364799, 56.16201376745697], 'axes': [36.329433471265524, 48.75219107833956], 'angle': 23.868463699812054}","[41.96747729364799, 56.16201376745697]",1.0,1.797214892188754,-2.1940793479160803
774705.635539,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.21846611356223863, 0.7074042159233696]",48.5243600810932,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.648331820579685, -3.0391275222267735, 22.706062125341283], 'normal': [-0.5690836973479214, -0.223999275998164, -0.7911814392192966], 'radius': 1.624764580983275}",3.24952916196655,"{'center': [41.945493803949816, 56.17839054271304], 'axes': [36.158356483493904, 48.5243600810932], 'angle': 23.82244479300894}","[41.945493803949816, 56.17839054271304]",1.0,1.796712425491412,-2.194347293334014
774705.651591,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.21852188295216368, 0.7068007431824834]",48.352729222390586,1.0,"{'center': [1.2657594448148142, -0.7112587609019905, 30.928260829741017], 'radius': 10.392304845413264}","{'center': [107.45425155612149, 89.43420592475555], 'axes': [229.40433527792638, 229.40433527792638], 'angle': 0.0}","{'center': [-4.642970148907259, -3.0238667295139194, 22.69790488532491], 'normal': [-0.5685677702506912, -0.22253080553469512, -0.7919663700058462], 'radius': 1.6190025499600722}",3.2380050999201444,"{'center': [41.95620152681543, 56.294257308963196], 'axes': [36.07210862324297, 48.352729222390586], 'angle': 23.722429593919642}","[41.95620152681543, 56.294257308963196]",1.0,1.795205927507423,-2.193447560176003
