,colour,onset,event,timestamp,confidence,id,diameter,diameter_3d,orig_idx,diameter_3d_pc,diameter_pc
0,blue,-1.0,2.0,605422.8876473332,0.9304837981859843,1.0,67.09426017860301,3.555175265125475,9009.0,3.3772290413349872,3.5474050495296097
1,blue,-0.9833333333333333,2.0,605422.908463,0.9116578300793966,1.0,67.06167173540514,3.5534669967278045,9010.0,3.323434270835006,3.4933306203720993
2,blue,-0.9666666666666667,2.0,605422.928709,0.965583344300588,1.0,66.97911066382075,3.5495260136920272,9011.0,3.2074901095155464,3.364690131765302
3,blue,-0.95,2.0,605422.9464683332,0.9386203090349833,1.0,66.92155861059872,3.546455640600497,9012.0,3.12059927436259,3.278956744005431
4,blue,-0.9333333333333333,2.0,605422.9671156666,0.9596214890480042,1.0,67.11803393234759,3.557180263207595,9013.0,3.447622649511961,3.5968740027587285
5,blue,-0.9166666666666666,2.0,605422.9859506666,0.9568472305933634,1.0,67.10805404087374,3.5570281403087844,9014.0,3.41920799230363,3.559373820869279
6,blue,-0.9,2.0,605423.0086899999,0.9261281291643778,1.0,66.97177846727678,3.5495972792662656,9015.0,3.2161249045067297,3.361188712615581
7,blue,-0.8833333333333333,2.0,605423.0256606666,0.9553057551383972,1.0,66.97836080883353,3.5502386651219773,9016.0,3.2487396692266493,3.3853869892224906
8,blue,-0.8666666666666667,2.0,605423.0467603334,0.9414793650309244,1.0,66.97253803673456,3.5503849900000723,9017.0,3.2258468708281787,3.349575630485694
9,blue,-0.85,2.0,605423.064926,0.9506935278574625,1.0,66.68462249680431,3.535284712230071,9018.0,2.774571293508846,2.8928023051009055
10,blue,-0.8333333333333334,2.0,605423.0855523333,0.9448805252710978,1.0,66.79732510701062,3.5409850137253613,9019.0,2.9686023715481196,3.094394457864073
11,blue,-0.8166666666666667,2.0,605423.105904,0.9372670650482178,1.0,66.83827860880973,3.5431900823469937,9020.0,3.0342459277745406,3.1598810341499473
12,blue,-0.8,2.0,605423.1257089999,0.955723245938619,1.0,66.93472722941584,3.5488169010268718,9021.0,3.1998994696699867,3.3110592316834406
13,blue,-0.7833333333333333,2.0,605423.1448306666,0.951786478360494,1.0,66.80934008929178,3.54239559462531,9022.0,3.03227731061286,3.1361648088691942
