,colour,onset,event,timestamp,confidence,id,diameter,diameter_3d,orig_idx,diameter_3d_pc,diameter_pc
0,blue,-1.0,2.0,500728.4850696667,0.9471729596455892,1.0,85.12578461093618,4.149364687507527,7297.0,661.0011629931827,258.36208086415354
1,blue,-0.9833333333333333,2.0,500728.505758,0.9459702769915262,1.0,85.19093053293686,4.152637259709281,7298.0,661.6053895393485,258.64028030120886
2,blue,-0.9666666666666667,2.0,500728.5272483334,0.9725028077761332,1.0,85.22785640095755,4.154577745725045,7299.0,661.9593781639481,258.79384847397074
3,blue,-0.95,2.0,500728.54912233335,0.9058646361033121,1.0,85.27248104505622,4.156452481298415,7300.0,662.302623000069,258.9809388664357
4,blue,-0.9333333333333333,2.0,500728.570264,0.9471754630406698,1.0,85.20108646178014,4.1529751084055455,7301.0,661.6645772538494,258.68011041039136
5,blue,-0.9166666666666666,2.0,500728.59196200006,0.954242984453837,1.0,85.18513679895001,4.151745074674944,7302.0,661.4444377025717,258.6186653101999
6,blue,-0.9,2.0,500728.6126396667,0.9260031580924988,1.0,85.18638799689774,4.151903873091585,7303.0,661.4731891994902,258.6240056191289
7,blue,-0.8833333333333333,2.0,500728.63178666664,0.9314101338386536,1.0,85.1973653526166,4.152239650707311,7304.0,661.5337670342923,258.66840470324706
8,blue,-0.8666666666666667,2.0,500728.6584053333,0.9552300969759623,1.0,85.27553706112973,4.156079210269186,7305.0,662.2449169431794,259.0044537090646
9,blue,-0.85,2.0,500728.68134899996,0.921904464562734,1.0,85.20443835937262,4.152595005738373,7306.0,661.6070626109685,258.70663903143895
10,blue,-0.8333333333333334,2.0,500728.697872,0.9479446609814962,1.0,85.26010812428609,4.155117489621158,7307.0,662.0705572227071,258.94194529021195
11,blue,-0.8166666666666667,2.0,500728.71657966665,0.9713211258252462,1.0,85.20873505171305,4.152553927794599,7308.0,661.5980425133695,258.7230376663625
12,blue,-0.8,2.0,500728.7388283333,0.9560633103052775,1.0,85.23796214184785,4.153892581790228,7309.0,661.8470370611457,258.8496172351152
13,blue,-0.7833333333333333,2.0,500728.76186633337,0.9446151455243429,1.0,85.27374491924728,4.1553798659445755,7310.0,662.1204678318608,259.0010900682029
14,blue,-0.7666666666666667,2.0,500728.78229866666,0.9369768500328064,1.0,85.26649224888276,4.155003733936193,7311.0,662.0508634966606,258.96973910285084
15,blue,-0.75,2.0,500728.8008253334,0.9265402754147848,1.0,85.25396526819604,4.1543504634234365,7312.0,661.9312415475628,258.91710779410676
16,blue,-0.7333333333333333,2.0,500728.82170533336,0.9365426699320475,1.0,85.29555177534894,4.156302776437321,7313.0,662.2901255675332,259.09251108003895
17,blue,-0.7166666666666667,2.0,500728.8439103333,0.9260774850845337,1.0,85.30397480817689,4.156674591097447,7314.0,662.3622734950168,259.132111544281
18,blue,-0.7,2.0,500728.86565366667,0.9302483201026917,1.0,85.31696230687221,4.157231908013452,7315.0,662.463524560169,259.1857574262383
19,blue,-0.6833333333333333,2.0,500728.88414366666,0.9347864190737406,1.0,85.34113375424455,4.15840626829922,7316.0,662.6819413485173,259.2903612667183
20,blue,-0.6666666666666666,2.0,500728.90650933335,0.9383031924565634,1.0,85.3422840937876,4.158204837541078,7317.0,662.64776740759,259.2979122530531
21,blue,-0.65,2.0,500728.9256413333,0.8949495355288187,1.0,85.36012507301547,4.159025387141918,7318.0,662.7956718710824,259.3700944916355
22,blue,-0.6333333333333333,2.0,500728.94757433335,0.9901681741078695,1.0,85.39723144631647,4.161019219994329,7319.0,663.1631382447108,259.52839325882746
23,blue,-0.6166666666666667,2.0,500728.966945,0.9536898930867513,1.0,85.40072758158963,4.161244040198223,7320.0,663.2050327297057,259.5438072853921
24,blue,-0.6,2.0,500728.9873826667,0.9393144845962524,1.0,85.3863539827395,4.160609961423469,7321.0,663.0883714637728,259.48318433653134
25,blue,-0.5833333333333334,2.0,500729.00653333333,0.9079909523328146,1.0,85.44156882042164,4.163369087411097,7322.0,663.5931971790524,259.71464954402273
26,blue,-0.5666666666666667,2.0,500729.03386799997,0.9422085881233215,1.0,85.43851436379634,4.163250745521906,7323.0,663.5708870062002,259.7011595970948
27,blue,-0.55,2.0,500729.0552483333,0.9283877015113831,1.0,85.54173553255498,4.1656470791056694,7324.0,664.0088693200893,260.1305696029527
28,blue,-0.5333333333333333,2.0,500729.0782906667,0.8946572740872701,1.0,85.53580898157556,4.165835156012881,7325.0,664.0510909446006,260.1149529672024
29,blue,-0.5166666666666667,2.0,500729.0984333333,0.9192910194396973,1.0,85.49173702590495,4.163886501476624,7326.0,663.689807649084,259.9253907891105
30,blue,-0.5,2.0,500729.11635,0.9325268467267355,1.0,85.4163967487678,4.1600192868350625,7327.0,662.9780206719357,259.6053060144082
31,blue,-0.48333333333333334,2.0,500729.135069,0.9202515880266825,1.0,85.72245402584458,4.1731428872317196,7328.0,665.3771524682414,260.88262578617156
32,blue,-0.4666666666666667,2.0,500729.15635433333,0.9344246784845988,1.0,85.65576792559382,4.170132381752557,7329.0,664.8294094641088,260.6074634516887
33,blue,-0.45,2.0,500729.17563533335,0.9133838613828024,1.0,85.41033793684073,4.157889175045365,7330.0,662.5888836315336,259.5797839105303
34,blue,-0.43333333333333335,2.0,500729.19378233334,0.9033401409784952,1.0,85.38386724889335,4.156374020441904,7331.0,662.3166477404752,259.4735897588254
35,blue,-0.4166666666666667,2.0,500729.21671866666,0.9253227909406027,1.0,85.41625102962531,4.158086802996418,7332.0,662.6223922157171,259.6010847807291
36,blue,-0.4,2.0,500729.2386666667,0.9387048085530599,1.0,85.43493229812873,4.158737727695109,7333.0,662.7489276772998,259.6874035637383
37,blue,-0.38333333333333336,2.0,500729.25817466667,0.9247884353001913,1.0,85.39845118825998,4.156793002341327,7334.0,662.3857701139673,259.5269935129666
38,blue,-0.36666666666666664,2.0,500729.280676,0.9332571228345236,1.0,85.43354377922746,4.158383876245221,7335.0,662.6810217225794,259.67828404162486
39,blue,-0.35,2.0,500729.29909366666,0.9163285692532858,1.0,85.40730330834329,4.157079839897706,7336.0,662.444042336076,259.56965937375037
40,blue,-0.3333333333333333,2.0,500729.321121,0.9603728254636129,1.0,85.46768806308758,4.160144114575727,7337.0,663.0018744802933,259.81978270336396
41,blue,-0.31666666666666665,2.0,500729.34525500005,0.9437665939331055,1.0,85.47374290061487,4.16015207555437,7338.0,663.0081427948031,259.8496737757773
42,blue,-0.3,2.0,500729.37081500003,0.9451687932014465,1.0,85.53224596661317,4.162943092370377,7339.0,663.5120086650136,260.0876767169846
43,blue,-0.2833333333333333,2.0,500729.389566,0.9333028793334961,1.0,85.5647785501016,4.164371468546924,7340.0,663.7744969055931,260.22488382958574
44,blue,-0.26666666666666666,2.0,500729.412816,0.9216333031654358,1.0,85.49989669965754,4.161047043004083,7341.0,663.1642121287148,259.95133978405556
45,blue,-0.25,2.0,500729.43591233337,0.9372307856877645,1.0,85.46510475059985,4.159248427415316,7342.0,662.8343024112215,259.8052905867374
46,blue,-0.23333333333333334,2.0,500729.464625,0.9688124457995096,1.0,85.56985533145166,4.1643962433499695,7343.0,663.77864335374,260.2461485599478
47,blue,-0.21666666666666667,2.0,500729.485901,0.9453382094701132,1.0,85.48641023537009,4.160173844988498,7344.0,663.0044729662847,259.8950515222164
48,blue,-0.2,2.0,500729.508217,0.9329263170560201,1.0,85.43081176984327,4.157258622870707,7345.0,662.4653445092541,259.65681407561345
49,blue,-0.18333333333333332,2.0,500729.53071566665,0.9493423899014791,1.0,85.52450267430449,4.161895513866364,7346.0,663.3152653558282,260.0505971643012
50,blue,-0.16666666666666666,2.0,500729.552172,0.9747740626335144,1.0,85.50374635912321,4.160867481205045,7347.0,663.1264945219947,259.96313261062335
51,blue,-0.15,2.0,500729.57322733337,0.9416927297910055,1.0,85.52274087260373,4.161447923456406,7348.0,663.2370566947391,260.04731901199676
52,blue,-0.13333333333333333,2.0,500729.5946186667,0.9200364947319031,1.0,85.52790245092876,4.161811080887234,7349.0,663.3011225611264,260.06671722368213
53,blue,-0.11666666666666667,2.0,500729.61550600006,0.9386952122052511,1.0,85.56405661699584,4.1634283209769976,7350.0,663.6008269778985,260.2220455014705
54,blue,-0.1,2.0,500729.637312,0.9677242835362753,1.0,85.56626655061251,4.163564183338445,7351.0,663.6235026112827,260.22869876221733
55,blue,-0.08333333333333333,2.0,500729.65921866667,0.9573153654734293,1.0,85.61519136001401,4.165678657250881,7352.0,664.0143297454318,260.4375373913712
56,blue,-0.06666666666666667,2.0,500729.67946066667,0.9659286538759867,1.0,85.53812940238718,4.161912793486192,7353.0,663.3202196372439,260.1099112050608
57,blue,-0.05,2.0,500729.699367,0.9308638175328573,1.0,85.65487910396003,4.167254095086413,7354.0,664.2981806765006,260.59965220197995
58,blue,-0.03333333333333333,2.0,500729.71768666664,0.9467017451922098,1.0,85.6877673706324,4.168785947453988,7355.0,664.5796555319316,260.7387736791418
59,blue,-0.016666666666666666,2.0,500729.7405336667,0.9137866695721945,1.0,85.68276249515924,4.168220340132829,7356.0,664.4727466260074,260.7137168309739
60,blue,0.0,2.0,500729.76063599996,0.9273298780123392,1.0,85.72222309731153,4.170043406019093,7357.0,664.8114735268346,260.8844283712368
61,blue,0.016666666666666666,2.0,500729.7861803333,0.9289287726084391,1.0,85.64585880615833,4.166104932062986,7358.0,664.089908929325,260.56349398437516
62,blue,0.03333333333333333,2.0,500729.80949966674,0.7854746402988732,1.0,83.75085091242634,4.072535916977746,7359.0,647.0177326301098,252.6876138138749
63,blue,0.05,2.0,500729.84205133334,0.9610325223025568,1.0,61.99946310047968,3.062451194550319,7360.0,462.7765307403342,162.3437870061505
64,blue,0.06666666666666667,2.0,500729.870067,0.7131196047773223,1.0,83.59454572691322,4.032939774010688,7361.0,639.7848140587239,252.027236716452
65,blue,0.08333333333333333,2.0,500729.91090666666,0.9255190062522889,1.0,60.93901280545247,2.9723709124369506,7362.0,446.33336835881147,157.92826489593463
66,blue,0.1,2.0,500729.93206400005,0.5261752153656039,1.0,79.67896694191914,3.881436241677205,7363.0,612.0462633876319,235.63968365964112
67,blue,0.11666666666666667,2.0,500729.9832016667,0.520294434670411,1.0,79.74394481836802,3.8779647021664903,7364.0,611.4700057697461,235.99635035332247
68,blue,0.13333333333333333,2.0,500730.03744733334,0.6828487601165913,1.0,58.20595986241462,2.8152008002626245,7365.0,414.5037598602212,143.21093712315096
69,blue,0.15,2.0,500730.07318533334,0.5349633051418257,1.0,79.09534528815918,3.8423853509748755,7366.0,604.8686777057993,233.18154065167982
70,blue,0.16666666666666666,2.0,500730.12366999994,0.5039943471917714,1.0,80.67444900640004,3.911975782179686,7367.0,617.7508106660493,239.9695065677728
71,blue,0.18333333333333332,2.0,500730.178292,0.7243848343559525,1.0,85.77855693110759,4.157909088630672,7368.0,662.6020602124659,261.174784707519
72,blue,0.2,2.0,500730.2280733334,0.8401650793972769,1.0,62.478985588491696,3.0273697777171904,7369.0,453.06842427577357,160.80741477431926
73,blue,0.21666666666666667,2.0,500730.25072633335,0.6749436093596307,1.0,85.38096171353548,4.16862534562377,7370.0,664.5774479978404,259.4500731210833
74,blue,0.23333333333333334,2.0,500730.28923033335,0.879171818957114,1.0,62.11743201849989,3.065848958238399,7371.0,460.19302296837594,159.24157071535498
75,blue,0.25,2.0,500730.3105176666,0.7020924689596689,1.0,84.57332888427653,4.137177065780485,7372.0,658.7422321758959,255.96380073496383
76,blue,0.26666666666666666,2.0,500730.3536903334,0.7037478640946658,1.0,84.99428016964433,4.173527375159689,7373.0,665.501202043953,257.79866484827414
77,blue,0.2833333333333333,2.0,500730.3968816667,0.6796765397869998,1.0,86.28700680572706,4.170760519419361,7374.0,664.9687414968258,263.34702383078417
